_time,T1--Temp_01_Lid,T1--Temp_02_SideWall,T1--Temp_03_Handle,T1--Temp_04_InnerWall,T1--Temp_05_Ambient_Temp,elapsed_minutes,Weighted_Temp,Doneness_Score
2026-03-17 08:42:34.995000+00:00,31.664,31.497,32.531,31.351,31.176,1.1646166666666666,31.4428,0.3876554690224339
2026-03-17 08:42:35.508000+00:00,31.664,31.497,32.531,31.351,31.176,1.1731666666666667,31.4428,0.3876554690224339
2026-03-17 08:42:36.025000+00:00,31.664,31.497,32.531,31.351,31.176,1.1817833333333332,31.4428,0.3876554690224339
2026-03-17 08:42:36.538000+00:00,31.628,31.526,32.148,31.33,31.156,1.1903333333333335,31.4288,0.39625820696066494
2026-03-17 08:42:37.046000+00:00,31.628,31.526,32.148,31.33,31.156,1.1987999999999999,31.4288,0.39625820696066494
2026-03-17 08:42:37.612000+00:00,31.628,31.526,32.148,31.33,31.156,1.2082333333333333,31.4288,0.39625820696066494
2026-03-17 08:42:38.174000+00:00,31.641,31.526,32.212,31.327,31.164,1.2176,31.429599999999997,0.38584461618919697
2026-03-17 08:42:38.680000+00:00,31.641,31.526,32.212,31.327,31.164,1.2260333333333333,31.429599999999997,0.38584461618919697
2026-03-17 08:42:39.191000+00:00,31.641,31.526,32.212,31.327,31.164,1.2345499999999998,31.429599999999997,0.38584461618919697
2026-03-17 08:42:39.704000+00:00,31.641,31.526,32.212,31.327,31.164,1.2430999999999999,31.429599999999997,0.38584461618919697
2026-03-17 08:42:40.216000+00:00,31.628,31.545,32.238,31.322,31.131,1.2516333333333334,31.4278,0.4309631329045014
2026-03-17 08:42:40.731000+00:00,31.628,31.545,32.238,31.322,31.131,1.2602166666666668,31.4278,0.4309631329045014
2026-03-17 08:42:41.320000+00:00,31.628,31.545,32.238,31.322,31.131,1.2700333333333333,31.4278,0.4309631329045014
2026-03-17 08:42:41.890000+00:00,31.628,31.545,32.238,31.322,31.131,1.2795333333333334,31.4278,0.4309631329045014
2026-03-17 08:42:42.471000+00:00,31.612,31.523,32.642,31.308,31.147,1.2892166666666667,31.4118,0.3845874544319071
2026-03-17 08:42:43.054000+00:00,31.612,31.523,32.642,31.308,31.147,1.2989333333333335,31.4118,0.3845874544319071
2026-03-17 08:42:43.642000+00:00,31.612,31.523,32.642,31.308,31.147,1.3087333333333333,31.4118,0.3845874544319071
2026-03-17 08:42:44.175000+00:00,31.612,31.523,32.642,31.308,31.147,1.3176166666666667,31.4118,0.3845874544319071
2026-03-17 08:42:44.725000+00:00,31.604,31.531,32.634,31.318,31.131,1.3267833333333334,31.417800000000003,0.4164428117149996
2026-03-17 08:42:45.254000+00:00,31.604,31.531,32.634,31.318,31.131,1.3356,31.417800000000003,0.4164428117149996
2026-03-17 08:42:45.845000+00:00,31.604,31.531,32.634,31.318,31.131,1.34545,31.417800000000003,0.4164428117149996
2026-03-17 08:42:46.360000+00:00,31.601,31.557,32.567,31.301,31.123,1.3540333333333334,31.4122,0.41987891458686855
2026-03-17 08:42:46.874000+00:00,31.601,31.557,32.567,31.301,31.123,1.3626,31.4122,0.41987891458686855
2026-03-17 08:42:47.385000+00:00,31.601,31.557,32.567,31.301,31.123,1.3711166666666665,31.4122,0.41987891458686855
2026-03-17 08:42:47.957000+00:00,31.601,31.557,32.567,31.301,31.123,1.38065,31.4122,0.41987891458686855
2026-03-17 08:42:48.525000+00:00,31.58,31.578,33.247,31.287,31.131,1.3901166666666667,31.403799999999997,0.3961143620496836
2026-03-17 08:42:49.095000+00:00,31.58,31.578,33.247,31.287,31.131,1.3996166666666667,31.403799999999997,0.3961143620496836
2026-03-17 08:42:49.681000+00:00,31.58,31.578,33.247,31.287,31.131,1.4093833333333334,31.403799999999997,0.3961143620496836
2026-03-17 08:42:50.253000+00:00,31.58,31.578,33.247,31.287,31.131,1.4189166666666668,31.403799999999997,0.3961143620496836
2026-03-17 08:42:50.771000+00:00,31.567,31.585,32.83,31.271,31.124,1.42755,31.393,0.3905569429119024
2026-03-17 08:42:51.280000+00:00,31.567,31.585,32.83,31.271,31.124,1.4360333333333335,31.393,0.3905569429119024
