_time,T1--Temp_01_Lid,T1--Temp_02_SideWall,T1--Temp_03_Handle,T1--Temp_04_InnerWall,T1--Temp_05_Ambient_Temp
2026-03-17T08:46:03.591Z,31.578,35.696,40.238,31.753,31.117
2026-03-17T08:46:04.097Z,31.578,35.696,40.238,31.753,31.117
2026-03-17T08:46:04.611Z,31.57,35.753,39.436,31.758,31.141
2026-03-17T08:46:05.124Z,31.57,35.753,39.436,31.758,31.141
2026-03-17T08:46:05.638Z,31.57,35.753,39.436,31.758,31.141
2026-03-17T08:46:06.145Z,31.57,35.753,39.436,31.758,31.141
2026-03-17T08:46:06.727Z,31.581,35.821,39.694,31.771,31.141
2026-03-17T08:46:07.275Z,31.581,35.821,39.694,31.771,31.141
2026-03-17T08:46:07.785Z,31.581,35.821,39.694,31.771,31.141
2026-03-17T08:46:08.307Z,31.583,35.868,40.005,31.787,31.146
2026-03-17T08:46:08.81Z,31.583,35.868,40.005,31.787,31.146
2026-03-17T08:46:09.404Z,31.583,35.868,40.005,31.787,31.146
2026-03-17T08:46:09.939Z,31.583,35.868,40.005,31.787,31.146
2026-03-17T08:46:10.449Z,31.573,35.921,40.112,31.795,31.154
2026-03-17T08:46:10.958Z,31.573,35.921,40.112,31.795,31.154
2026-03-17T08:46:11.474Z,31.573,35.921,40.112,31.795,31.154
2026-03-17T08:46:11.984Z,31.573,35.921,40.112,31.795,31.154
2026-03-17T08:46:12.564Z,31.575,36.001,39.969,31.824,31.141
2026-03-17T08:46:13.111Z,31.575,36.001,39.969,31.824,31.141
2026-03-17T08:46:13.623Z,31.575,36.001,39.969,31.824,31.141
2026-03-17T08:46:14.135Z,31.575,36.001,39.969,31.824,31.141
2026-03-17T08:46:14.646Z,31.586,36.056,39.953,31.811,31.133
2026-03-17T08:46:15.159Z,31.586,36.056,39.953,31.811,31.133
2026-03-17T08:46:15.672Z,31.586,36.056,39.953,31.811,31.133
2026-03-17T08:46:16.183Z,31.586,36.056,39.953,31.811,31.133
2026-03-17T08:46:16.695Z,31.583,36.093,40.324,31.845,31.128
2026-03-17T08:46:17.21Z,31.583,36.093,40.324,31.845,31.128
2026-03-17T08:46:17.729Z,31.583,36.093,40.324,31.845,31.128
2026-03-17T08:46:18.233Z,31.583,36.093,40.324,31.845,31.128
2026-03-17T08:46:18.749Z,31.578,36.163,40.637,31.856,31.133
2026-03-17T08:46:19.254Z,31.578,36.163,40.637,31.856,31.133
2026-03-17T08:46:19.767Z,31.578,36.163,40.637,31.856,31.133
2026-03-17T08:46:20.28Z,31.578,36.163,40.637,31.856,31.133
2026-03-17T08:46:20.792Z,31.586,36.216,40.788,31.859,31.151
2026-03-17T08:46:21.368Z,31.586,36.216,40.788,31.859,31.151
2026-03-17T08:46:21.917Z,31.586,36.216,40.788,31.859,31.151
2026-03-17T08:46:22.43Z,31.586,36.216,40.788,31.859,31.151
2026-03-17T08:46:22.944Z,31.586,36.26,40.661,31.861,31.162
2026-03-17T08:46:23.454Z,31.586,36.26,40.661,31.861,31.162
2026-03-17T08:46:23.964Z,31.586,36.26,40.661,31.861,31.162
2026-03-17T08:46:24.475Z,31.586,36.26,40.661,31.861,31.162
2026-03-17T08:46:25.047Z,31.591,36.325,40.976,31.869,31.157
2026-03-17T08:46:25.609Z,31.591,36.325,40.976,31.869,31.157
2026-03-17T08:46:26.116Z,31.591,36.325,40.976,31.869,31.157
2026-03-17T08:46:26.63Z,31.583,36.367,40.979,31.874,31.157
2026-03-17T08:46:27.142Z,31.583,36.367,40.979,31.874,31.157
2026-03-17T08:46:27.654Z,31.583,36.367,40.979,31.874,31.157
2026-03-17T08:46:28.162Z,31.583,36.367,40.979,31.874,31.157
2026-03-17T08:46:28.677Z,31.602,36.43,41.097,31.888,31.165
2026-03-17T08:46:29.192Z,31.602,36.43,41.097,31.888,31.165
2026-03-17T08:46:30.203Z,31.602,36.43,41.097,31.888,31.165
2026-03-17T08:46:30.711Z,31.581,36.485,40.997,31.893,31.165
2026-03-17T08:46:31.305Z,31.581,36.485,40.997,31.893,31.165
2026-03-17T08:46:31.817Z,31.581,36.485,40.997,31.893,31.165
2026-03-17T08:46:32.389Z,31.581,36.485,40.997,31.893,31.165
2026-03-17T08:46:32.981Z,31.591,36.534,41.164,31.906,31.167
2026-03-17T08:46:33.519Z,31.591,36.534,41.164,31.906,31.167
2026-03-17T08:46:34.03Z,31.591,36.534,41.164,31.906,31.167
2026-03-17T08:46:34.538Z,31.591,36.534,41.164,31.906,31.167
2026-03-17T08:46:35.126Z,31.588,36.594,40.862,31.933,31.175
2026-03-17T08:46:35.656Z,31.588,36.594,40.862,31.933,31.175
2026-03-17T08:46:36.168Z,31.588,36.594,40.862,31.933,31.175
2026-03-17T08:46:36.693Z,31.588,36.594,40.862,31.933,31.175
2026-03-17T08:46:37.283Z,31.583,36.639,40.927,31.93,31.178
2026-03-17T08:46:37.793Z,31.583,36.639,40.927,31.93,31.178
2026-03-17T08:46:38.302Z,31.583,36.639,40.927,31.93,31.178
2026-03-17T08:46:38.814Z,31.583,36.639,40.927,31.93,31.178
2026-03-17T08:46:39.325Z,31.612,36.691,41.324,31.951,31.162
2026-03-17T08:46:39.835Z,31.612,36.691,41.324,31.951,31.162
2026-03-17T08:46:40.348Z,31.612,36.691,41.324,31.951,31.162
2026-03-17T08:46:40.928Z,31.602,36.756,41.715,31.97,31.157
2026-03-17T08:46:41.491Z,31.602,36.756,41.715,31.97,31.157
2026-03-17T08:46:42.089Z,31.602,36.756,41.715,31.97,31.157
2026-03-17T08:46:42.658Z,31.602,36.756,41.715,31.97,31.157
2026-03-17T08:46:43.218Z,31.607,36.808,42.311,31.972,31.151
2026-03-17T08:46:43.726Z,31.607,36.808,42.311,31.972,31.151
2026-03-17T08:46:44.24Z,31.607,36.808,42.311,31.972,31.151
2026-03-17T08:46:44.756Z,31.607,36.808,42.311,31.972,31.151
2026-03-17T08:46:45.265Z,31.594,36.884,41.804,31.975,31.165
2026-03-17T08:46:45.779Z,31.594,36.884,41.804,31.975,31.165
2026-03-17T08:46:46.287Z,31.594,36.884,41.804,31.975,31.165
2026-03-17T08:46:46.891Z,31.594,36.884,41.804,31.975,31.165
2026-03-17T08:46:47.429Z,31.583,36.939,42.081,31.991,31.167
2026-03-17T08:46:47.94Z,31.583,36.939,42.081,31.991,31.167
2026-03-17T08:46:48.507Z,31.583,36.939,42.081,31.991,31.167
2026-03-17T08:46:49.089Z,31.61,37.007,41.676,32.012,31.165
2026-03-17T08:46:49.666Z,31.61,37.007,41.676,32.012,31.165
2026-03-17T08:46:50.18Z,31.61,37.007,41.676,32.012,31.165
2026-03-17T08:46:50.69Z,31.61,37.007,41.676,32.012,31.165
2026-03-17T08:46:51.204Z,31.596,37.049,41.358,32.025,31.167
2026-03-17T08:46:51.795Z,31.596,37.049,41.358,32.025,31.167
2026-03-17T08:46:52.33Z,31.596,37.049,41.358,32.025,31.167
2026-03-17T08:46:52.841Z,31.596,37.049,41.358,32.025,31.167
2026-03-17T08:46:53.355Z,31.596,37.116,42.06,32.03,31.162
2026-03-17T08:46:53.865Z,31.596,37.116,42.06,32.03,31.162
2026-03-17T08:46:54.379Z,31.596,37.116,42.06,32.03,31.162
2026-03-17T08:46:54.891Z,31.596,37.116,42.06,32.03,31.162
2026-03-17T08:46:55.404Z,31.61,37.174,41.883,32.049,31.167
2026-03-17T08:46:55.914Z,31.61,37.174,41.883,32.049,31.167
2026-03-17T08:46:56.427Z,31.61,37.174,41.883,32.049,31.167
2026-03-17T08:46:56.937Z,31.61,37.174,41.883,32.049,31.167
2026-03-17T08:46:57.449Z,31.602,37.255,42.334,32.075,31.172
2026-03-17T08:46:57.964Z,31.602,37.255,42.334,32.075,31.172
2026-03-17T08:46:58.475Z,31.602,37.255,42.334,32.075,31.172
2026-03-17T08:46:58.989Z,31.602,37.255,42.334,32.075,31.172
2026-03-17T08:46:59.498Z,31.612,37.289,42.397,32.083,31.178
2026-03-17T08:47:00.015Z,31.612,37.289,42.397,32.083,31.178
2026-03-17T08:47:00.519Z,31.612,37.289,42.397,32.083,31.178
2026-03-17T08:47:01.035Z,31.612,37.289,42.397,32.083,31.178
2026-03-17T08:47:01.547Z,31.618,37.354,42.875,32.112,31.17
2026-03-17T08:47:02.056Z,31.618,37.354,42.875,32.112,31.17
2026-03-17T08:47:02.569Z,31.618,37.354,42.875,32.112,31.17
2026-03-17T08:47:03.087Z,31.618,37.354,42.875,32.112,31.17
2026-03-17T08:47:03.595Z,31.607,37.44,42.196,32.123,31.143
2026-03-17T08:47:04.105Z,31.607,37.44,42.196,32.123,31.143
2026-03-17T08:47:04.62Z,31.607,37.44,42.196,32.123,31.143
2026-03-17T08:47:05.131Z,31.607,37.44,42.196,32.123,31.143
2026-03-17T08:47:05.646Z,31.599,37.487,42.603,32.128,31.151
2026-03-17T08:47:06.154Z,31.599,37.487,42.603,32.128,31.151
2026-03-17T08:47:06.666Z,31.599,37.487,42.603,32.128,31.151
2026-03-17T08:47:07.248Z,31.599,37.487,42.603,32.128,31.151
2026-03-17T08:47:07.792Z,31.604,37.537,42.337,32.155,31.143
2026-03-17T08:47:08.307Z,31.604,37.537,42.337,32.155,31.143
2026-03-17T08:47:08.894Z,31.604,37.537,42.337,32.155,31.143
2026-03-17T08:47:09.429Z,31.604,37.537,42.337,32.155,31.143
2026-03-17T08:47:09.945Z,31.612,37.599,43.063,32.144,31.143
2026-03-17T08:47:10.456Z,31.612,37.599,43.063,32.144,31.143
2026-03-17T08:47:10.971Z,31.612,37.599,43.063,32.144,31.143
2026-03-17T08:47:11.481Z,31.628,37.633,43.217,32.197,31.151
2026-03-17T08:47:11.99Z,31.628,37.633,43.217,32.197,31.151
2026-03-17T08:47:12.567Z,31.628,37.633,43.217,32.197,31.151
2026-03-17T08:47:13.119Z,31.628,37.633,43.217,32.197,31.151
2026-03-17T08:47:13.7Z,31.678,37.68,43.039,32.21,31.157
2026-03-17T08:47:14.245Z,31.678,37.68,43.039,32.21,31.157
2026-03-17T08:47:14.756Z,31.678,37.68,43.039,32.21,31.157
2026-03-17T08:47:15.27Z,31.678,37.68,43.039,32.21,31.157
2026-03-17T08:47:15.78Z,31.75,37.722,43.238,32.25,31.159
2026-03-17T08:47:16.292Z,31.75,37.722,43.238,32.25,31.159
2026-03-17T08:47:16.805Z,31.75,37.722,43.238,32.25,31.159
2026-03-17T08:47:17.318Z,31.75,37.722,43.238,32.25,31.159
2026-03-17T08:47:17.907Z,31.837,37.78,43.488,32.284,31.13
2026-03-17T08:47:18.44Z,31.837,37.78,43.488,32.284,31.13
2026-03-17T08:47:18.954Z,31.837,37.78,43.488,32.284,31.13
2026-03-17T08:47:19.468Z,31.837,37.78,43.488,32.284,31.13
2026-03-17T08:47:19.98Z,31.9,37.824,43.065,32.305,31.117
2026-03-17T08:47:20.493Z,31.9,37.824,43.065,32.305,31.117
2026-03-17T08:47:21.003Z,31.9,37.824,43.065,32.305,31.117
2026-03-17T08:47:21.519Z,31.9,37.824,43.065,32.305,31.117
2026-03-17T08:47:22.029Z,31.919,37.884,40.235,32.332,31.106
2026-03-17T08:47:22.539Z,31.919,37.884,40.235,32.332,31.106
2026-03-17T08:47:23.051Z,31.919,37.884,40.235,32.332,31.106
2026-03-17T08:47:23.561Z,31.919,37.884,40.235,32.332,31.106
2026-03-17T08:47:24.075Z,31.932,37.915,43.452,32.339,31.114
2026-03-17T08:47:24.587Z,31.932,37.915,43.452,32.339,31.114
2026-03-17T08:47:25.107Z,31.932,37.915,43.452,32.339,31.114
2026-03-17T08:47:25.615Z,31.932,37.915,43.452,32.339,31.114
2026-03-17T08:47:26.123Z,31.937,37.994,41.039,32.361,31.114
2026-03-17T08:47:26.7Z,31.937,37.994,41.039,32.361,31.114
2026-03-17T08:47:27.248Z,31.937,37.994,41.039,32.361,31.114
2026-03-17T08:47:27.762Z,31.937,37.994,41.039,32.361,31.114
2026-03-17T08:47:28.278Z,31.929,38.054,40.595,32.374,31.125
2026-03-17T08:47:28.787Z,31.929,38.054,40.595,32.374,31.125
2026-03-17T08:47:29.361Z,31.929,38.054,40.595,32.374,31.125
2026-03-17T08:47:29.911Z,31.913,38.114,40.99,32.398,31.117
2026-03-17T08:47:30.443Z,31.913,38.114,40.99,32.398,31.117
2026-03-17T08:47:31.039Z,31.913,38.114,40.99,32.398,31.117
2026-03-17T08:47:31.559Z,31.913,38.114,40.99,32.398,31.117
2026-03-17T08:47:32.068Z,31.908,38.156,40.198,32.403,31.117
2026-03-17T08:47:32.592Z,31.908,38.156,40.198,32.403,31.117
2026-03-17T08:47:33.201Z,31.908,38.156,40.198,32.403,31.117
2026-03-17T08:47:33.854Z,31.908,38.156,40.198,32.403,31.117
2026-03-17T08:47:34.361Z,31.884,38.224,39.676,32.413,31.122
2026-03-17T08:47:35.094Z,31.884,38.224,39.676,32.413,31.122
2026-03-17T08:47:35.674Z,31.884,38.224,39.676,32.413,31.122
2026-03-17T08:47:36.22Z,31.853,38.289,39.556,32.413,31.122
2026-03-17T08:47:36.798Z,31.853,38.289,39.556,32.413,31.122
2026-03-17T08:47:37.36Z,31.853,38.289,39.556,32.413,31.122
2026-03-17T08:47:37.933Z,31.853,38.289,39.556,32.413,31.122
2026-03-17T08:47:38.434Z,31.834,38.412,40.183,32.413,31.12
2026-03-17T08:47:39.025Z,31.834,38.412,40.183,32.413,31.12
2026-03-17T08:47:39.608Z,31.834,38.412,40.183,32.413,31.12
2026-03-17T08:47:40.151Z,31.839,38.448,41.54,32.435,31.109
2026-03-17T08:47:40.662Z,31.839,38.448,41.54,32.435,31.109
2026-03-17T08:47:41.182Z,31.839,38.448,41.54,32.435,31.109
2026-03-17T08:47:41.764Z,31.839,38.448,41.54,32.435,31.109
2026-03-17T08:47:42.308Z,31.805,38.532,40.517,32.442,31.109
2026-03-17T08:47:42.902Z,31.805,38.532,40.517,32.442,31.109
2026-03-17T08:47:43.5Z,31.805,38.532,40.517,32.442,31.109
2026-03-17T08:47:44.08Z,31.805,38.532,40.517,32.442,31.109
2026-03-17T08:47:44.657Z,31.808,38.594,40.627,32.445,31.141
2026-03-17T08:47:45.225Z,31.808,38.594,40.627,32.445,31.141
2026-03-17T08:47:45.785Z,31.808,38.594,40.627,32.445,31.141
2026-03-17T08:47:46.307Z,31.794,38.654,40.859,32.482,31.146
2026-03-17T08:47:46.874Z,31.794,38.654,40.859,32.482,31.146
2026-03-17T08:47:47.451Z,31.794,38.654,40.859,32.482,31.146
2026-03-17T08:47:47.979Z,31.794,38.654,40.859,32.482,31.146
2026-03-17T08:47:48.533Z,31.781,38.725,41.645,32.487,31.151
2026-03-17T08:47:49.137Z,31.781,38.725,41.645,32.487,31.151
2026-03-17T08:47:49.634Z,31.781,38.725,41.645,32.487,31.151
2026-03-17T08:47:50.242Z,31.779,38.793,40.645,32.506,31.167
2026-03-17T08:47:50.831Z,31.779,38.793,40.645,32.506,31.167
2026-03-17T08:47:51.338Z,31.779,38.793,40.645,32.506,31.167
2026-03-17T08:47:51.846Z,31.779,38.793,40.645,32.506,31.167
2026-03-17T08:47:52.353Z,31.781,38.853,40.488,32.516,31.172
2026-03-17T08:47:52.915Z,31.781,38.853,40.488,32.516,31.172
2026-03-17T08:47:53.465Z,31.781,38.853,40.488,32.516,31.172
2026-03-17T08:47:53.981Z,31.781,38.853,40.488,32.516,31.172
2026-03-17T08:47:54.495Z,31.763,38.895,41.52,32.548,31.191
2026-03-17T08:47:55.059Z,31.763,38.895,41.52,32.548,31.191
2026-03-17T08:47:55.645Z,31.763,38.895,41.52,32.548,31.191
2026-03-17T08:47:56.224Z,31.763,38.895,41.52,32.548,31.191
2026-03-17T08:47:56.74Z,31.752,38.968,40.522,32.543,31.175
2026-03-17T08:47:57.251Z,31.752,38.968,40.522,32.543,31.175
2026-03-17T08:47:57.764Z,31.752,38.968,40.522,32.543,31.175
2026-03-17T08:47:58.276Z,31.752,38.968,40.522,32.543,31.175
2026-03-17T08:47:58.789Z,31.76,39.012,40.702,32.572,31.154
2026-03-17T08:47:59.298Z,31.76,39.012,40.702,32.572,31.154
2026-03-17T08:47:59.81Z,31.76,39.012,40.702,32.572,31.154
2026-03-17T08:48:00.322Z,31.76,39.012,40.702,32.572,31.154
2026-03-17T08:48:00.836Z,31.758,39.07,41.217,32.569,31.135
2026-03-17T08:48:01.418Z,31.758,39.07,41.217,32.569,31.135
2026-03-17T08:48:01.964Z,31.758,39.07,41.217,32.569,31.135
2026-03-17T08:48:02.473Z,31.758,39.07,41.217,32.569,31.135
2026-03-17T08:48:03.069Z,31.763,39.13,41.757,32.58,31.151
2026-03-17T08:48:03.599Z,31.763,39.13,41.757,32.58,31.151
2026-03-17T08:48:04.114Z,31.763,39.13,41.757,32.58,31.151
2026-03-17T08:48:04.702Z,31.765,39.177,42.449,32.622,31.165
2026-03-17T08:48:05.241Z,31.765,39.177,42.449,32.622,31.165
2026-03-17T08:48:05.748Z,31.765,39.177,42.449,32.622,31.165
2026-03-17T08:48:06.308Z,31.765,39.177,42.449,32.622,31.165
2026-03-17T08:48:06.876Z,31.752,39.242,41.54,32.627,31.157
2026-03-17T08:48:07.389Z,31.752,39.242,41.54,32.627,31.157
2026-03-17T08:48:07.902Z,31.752,39.242,41.54,32.627,31.157
2026-03-17T08:48:08.422Z,31.752,39.242,41.54,32.627,31.157
2026-03-17T08:48:08.924Z,31.771,39.286,41.527,32.649,31.143
2026-03-17T08:48:09.513Z,31.771,39.286,41.527,32.649,31.143
2026-03-17T08:48:10.053Z,31.771,39.286,41.527,32.649,31.143
2026-03-17T08:48:10.643Z,31.771,39.286,41.527,32.649,31.143
2026-03-17T08:48:11.179Z,31.75,39.352,41.658,32.675,31.146
2026-03-17T08:48:11.69Z,31.75,39.352,41.658,32.675,31.146
2026-03-17T08:48:12.2Z,31.75,39.352,41.658,32.675,31.146
2026-03-17T08:48:12.779Z,31.75,39.396,41.995,32.701,31.128
2026-03-17T08:48:13.325Z,31.75,39.396,41.995,32.701,31.128
2026-03-17T08:48:13.839Z,31.75,39.396,41.995,32.701,31.128
2026-03-17T08:48:14.352Z,31.75,39.396,41.995,32.701,31.128
2026-03-17T08:48:14.864Z,31.752,39.453,41.945,32.704,31.13
2026-03-17T08:48:15.379Z,31.752,39.453,41.945,32.704,31.13
2026-03-17T08:48:15.897Z,31.752,39.453,41.945,32.704,31.13
2026-03-17T08:48:16.401Z,31.752,39.453,41.945,32.704,31.13
2026-03-17T08:48:16.99Z,31.742,39.508,42.608,32.72,31.175
2026-03-17T08:48:17.529Z,31.742,39.508,42.608,32.72,31.175
2026-03-17T08:48:18.041Z,31.742,39.508,42.608,32.72,31.175
2026-03-17T08:48:18.548Z,31.742,39.508,42.608,32.72,31.175
2026-03-17T08:48:19.061Z,31.75,39.571,42.057,32.744,31.159
2026-03-17T08:48:19.575Z,31.75,39.571,42.057,32.744,31.159
2026-03-17T08:48:20.086Z,31.75,39.571,42.057,32.744,31.159
2026-03-17T08:48:20.599Z,31.75,39.571,42.057,32.744,31.159
2026-03-17T08:48:21.111Z,31.763,39.636,41.924,32.778,31.167
2026-03-17T08:48:21.622Z,31.763,39.636,41.924,32.778,31.167
2026-03-17T08:48:22.134Z,31.763,39.636,41.924,32.778,31.167
2026-03-17T08:48:22.651Z,31.763,39.636,41.924,32.778,31.167
2026-03-17T08:48:23.164Z,31.755,39.709,40.919,32.778,31.165
2026-03-17T08:48:23.674Z,31.755,39.709,40.919,32.778,31.165
2026-03-17T08:48:24.183Z,31.755,39.709,40.919,32.778,31.165
2026-03-17T08:48:24.696Z,31.755,39.709,40.919,32.778,31.165
2026-03-17T08:48:25.206Z,31.742,39.741,41.922,32.796,31.165
2026-03-17T08:48:25.768Z,31.742,39.741,41.922,32.796,31.165
2026-03-17T08:48:26.332Z,31.742,39.741,41.922,32.796,31.165
2026-03-17T08:48:26.849Z,31.742,39.741,41.922,32.796,31.165
2026-03-17T08:48:27.36Z,31.763,39.782,41.522,32.804,31.149
2026-03-17T08:48:27.878Z,31.763,39.782,41.522,32.804,31.149
2026-03-17T08:48:28.402Z,31.763,39.782,41.522,32.804,31.149
2026-03-17T08:48:28.921Z,31.763,39.782,41.522,32.804,31.149
2026-03-17T08:48:29.426Z,31.752,39.848,41.449,32.81,31.122
2026-03-17T08:48:29.991Z,31.752,39.848,41.449,32.81,31.122
2026-03-17T08:48:30.555Z,31.752,39.848,41.449,32.81,31.122
2026-03-17T08:48:31.146Z,31.76,39.902,41.708,32.82,31.112
2026-03-17T08:48:31.656Z,31.76,39.902,41.708,32.82,31.112
2026-03-17T08:48:32.17Z,31.76,39.902,41.708,32.82,31.112
2026-03-17T08:48:32.679Z,31.76,39.902,41.708,32.82,31.112
2026-03-17T08:48:33.269Z,31.755,39.952,40.851,32.836,31.146
2026-03-17T08:48:33.81Z,31.755,39.952,40.851,32.836,31.146
2026-03-17T08:48:34.319Z,31.755,39.952,40.851,32.836,31.146
2026-03-17T08:48:34.832Z,31.755,39.952,40.851,32.836,31.146
2026-03-17T08:48:35.344Z,31.773,39.991,41.117,32.849,31.165
2026-03-17T08:48:35.859Z,31.773,39.991,41.117,32.849,31.165
2026-03-17T08:48:36.369Z,31.773,39.991,41.117,32.849,31.165
2026-03-17T08:48:36.883Z,31.773,39.991,41.117,32.849,31.165
2026-03-17T08:48:37.394Z,31.76,40.03,40.817,32.847,31.162
2026-03-17T08:48:37.903Z,31.76,40.03,40.817,32.847,31.162
2026-03-17T08:48:38.418Z,31.76,40.03,40.817,32.847,31.162
2026-03-17T08:48:38.928Z,31.76,40.03,40.817,32.847,31.162
2026-03-17T08:48:39.44Z,31.765,40.067,41.358,32.865,31.167
2026-03-17T08:48:39.952Z,31.765,40.067,41.358,32.865,31.167
2026-03-17T08:48:40.462Z,31.765,40.067,41.358,32.865,31.167
2026-03-17T08:48:40.977Z,31.765,40.067,41.358,32.865,31.167
2026-03-17T08:48:41.478Z,31.755,40.124,41.222,32.873,31.157
2026-03-17T08:48:42.002Z,31.755,40.124,41.222,32.873,31.157
2026-03-17T08:48:42.537Z,31.755,40.124,41.222,32.873,31.157
2026-03-17T08:48:43.044Z,31.755,40.124,41.222,32.873,31.157
2026-03-17T08:48:43.548Z,31.752,40.161,42.104,32.899,31.135
2026-03-17T08:48:44.066Z,31.752,40.161,42.104,32.899,31.135
2026-03-17T08:48:44.663Z,31.752,40.161,42.104,32.899,31.135
2026-03-17T08:48:45.227Z,31.752,40.161,42.104,32.899,31.135
2026-03-17T08:48:45.798Z,31.765,40.211,42.715,32.921,31.128
2026-03-17T08:48:46.31Z,31.765,40.211,42.715,32.921,31.128
2026-03-17T08:48:46.814Z,31.765,40.211,42.715,32.921,31.128
2026-03-17T08:48:47.328Z,31.765,40.211,42.715,32.921,31.128
2026-03-17T08:48:47.839Z,31.771,40.26,43.313,32.934,31.146
2026-03-17T08:48:48.424Z,31.771,40.26,43.313,32.934,31.146
2026-03-17T08:48:48.969Z,31.771,40.26,43.313,32.934,31.146
2026-03-17T08:48:49.479Z,31.76,40.318,44.543,32.958,31.151
2026-03-17T08:48:49.995Z,31.76,40.318,44.543,32.958,31.151
2026-03-17T08:48:50.506Z,31.76,40.318,44.543,32.958,31.151
2026-03-17T08:48:51.014Z,31.76,40.318,44.543,32.958,31.151
2026-03-17T08:48:51.522Z,31.776,40.388,44.144,32.984,31.135
2026-03-17T08:48:52.035Z,31.776,40.388,44.144,32.984,31.135
2026-03-17T08:48:52.627Z,31.776,40.388,44.144,32.984,31.135
2026-03-17T08:48:53.166Z,31.776,40.388,44.144,32.984,31.135
2026-03-17T08:48:53.674Z,31.787,40.427,43.097,33.018,31.133
2026-03-17T08:48:54.188Z,31.787,40.427,43.097,33.018,31.133
2026-03-17T08:48:54.698Z,31.787,40.427,43.097,33.018,31.133
2026-03-17T08:48:55.212Z,31.787,40.427,43.097,33.018,31.133
2026-03-17T08:48:55.724Z,31.789,40.511,42.535,33.037,31.149
2026-03-17T08:48:56.235Z,31.789,40.511,42.535,33.037,31.149
2026-03-17T08:48:56.749Z,31.789,40.511,42.535,33.037,31.149
2026-03-17T08:48:57.256Z,31.789,40.511,42.535,33.037,31.149
2026-03-17T08:48:57.769Z,31.789,40.532,43.073,33.053,31.135
2026-03-17T08:48:58.281Z,31.789,40.532,43.073,33.053,31.135
2026-03-17T08:48:58.794Z,31.789,40.532,43.073,33.053,31.135
2026-03-17T08:48:59.31Z,31.789,40.532,43.073,33.053,31.135
2026-03-17T08:48:59.823Z,31.787,40.576,43.293,33.071,31.13
2026-03-17T08:49:00.331Z,31.787,40.576,43.293,33.071,31.13
2026-03-17T08:49:00.893Z,31.787,40.576,43.293,33.071,31.13
2026-03-17T08:49:01.457Z,31.787,40.576,43.293,33.071,31.13
2026-03-17T08:49:02.022Z,31.797,40.631,43.084,33.082,31.122
2026-03-17T08:49:02.587Z,31.797,40.631,43.084,33.082,31.122
2026-03-17T08:49:03.097Z,31.797,40.631,43.084,33.082,31.122
2026-03-17T08:49:03.606Z,31.797,40.631,43.084,33.082,31.122
2026-03-17T08:49:04.116Z,31.789,40.668,43.381,33.108,31.13
2026-03-17T08:49:04.633Z,31.789,40.668,43.381,33.108,31.13
2026-03-17T08:49:05.14Z,31.789,40.668,43.381,33.108,31.13
2026-03-17T08:49:05.732Z,31.797,40.704,42.611,33.127,31.154
2026-03-17T08:49:06.27Z,31.797,40.704,42.611,33.127,31.154
2026-03-17T08:49:06.781Z,31.797,40.704,42.611,33.127,31.154
2026-03-17T08:49:07.292Z,31.797,40.704,42.611,33.127,31.154
2026-03-17T08:49:07.805Z,31.789,40.751,42.198,33.153,31.151
2026-03-17T08:49:08.319Z,31.789,40.751,42.198,33.153,31.151
2026-03-17T08:49:08.829Z,31.789,40.751,42.198,33.153,31.151
2026-03-17T08:49:09.34Z,31.789,40.751,42.198,33.153,31.151
2026-03-17T08:49:09.854Z,31.808,40.793,42.282,33.153,31.175
2026-03-17T08:49:10.367Z,31.808,40.793,42.282,33.153,31.175
2026-03-17T08:49:10.875Z,31.808,40.793,42.282,33.153,31.175
2026-03-17T08:49:11.388Z,31.808,40.793,42.282,33.153,31.175
2026-03-17T08:49:11.899Z,31.802,40.837,42.047,33.169,31.17
2026-03-17T08:49:12.489Z,31.802,40.837,42.047,33.169,31.17
2026-03-17T08:49:13.055Z,31.802,40.837,42.047,33.169,31.17
2026-03-17T08:49:13.641Z,31.802,40.837,42.047,33.169,31.17
2026-03-17T08:49:14.155Z,31.821,40.866,42.838,33.177,31.162
2026-03-17T08:49:14.667Z,31.821,40.866,42.838,33.177,31.162
2026-03-17T08:49:15.231Z,31.821,40.866,42.838,33.177,31.162
2026-03-17T08:49:15.792Z,31.821,40.866,42.838,33.177,31.162
2026-03-17T08:49:16.305Z,31.816,40.9,43.52,33.18,31.138
2026-03-17T08:49:16.813Z,31.816,40.9,43.52,33.18,31.138
2026-03-17T08:49:17.326Z,31.816,40.9,43.52,33.18,31.138
2026-03-17T08:49:17.887Z,31.816,40.9,43.52,33.18,31.138
2026-03-17T08:49:18.456Z,31.818,40.968,44.206,33.198,31.12
2026-03-17T08:49:18.97Z,31.818,40.968,44.206,33.198,31.12
2026-03-17T08:49:19.479Z,31.818,40.968,44.206,33.198,31.12
2026-03-17T08:49:19.991Z,31.834,41.007,44.697,33.222,31.12
2026-03-17T08:49:20.502Z,31.834,41.007,44.697,33.222,31.12
2026-03-17T08:49:21.016Z,31.834,41.007,44.697,33.222,31.12
2026-03-17T08:49:21.528Z,31.834,41.007,44.697,33.222,31.12
2026-03-17T08:49:22.04Z,31.839,41.132,44.943,33.261,31.122
2026-03-17T08:49:22.55Z,31.839,41.132,44.943,33.261,31.122
2026-03-17T08:49:23.063Z,31.839,41.132,44.943,33.261,31.122
